[root@devel kafka_2.11-0.10.1.0]# bin/zookeeper-server-start.sh config/zookeeper.properties
OpenJDK 64-Bit Server VM warning: If the number of processors is expected to increase from one, then you should configure the number of parallel GC threads appropriately using -XX:ParallelGCThreads=N
[2016-11-28 12:12:28,419] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xf3 zxid:0x82 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/11 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/11 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,426] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xf6 zxid:0x85 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/20 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/20 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,431] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xf9 zxid:0x88 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/47 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/47 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,438] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xfc zxid:0x8b txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/2 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/2 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,444] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0xff zxid:0x8e txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/27 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/27 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,453] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x102 zxid:0x91 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/34 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/34 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,461] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x105 zxid:0x94 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/9 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/9 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,482] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x10b zxid:0x97 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/22 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/22 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,493] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x10e zxid:0x9a txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/42 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/42 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,503] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x111 zxid:0x9d txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/14 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/14 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,512] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x114 zxid:0xa0 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/25 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/25 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,517] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x117 zxid:0xa3 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/10 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/10 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,524] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x11a zxid:0xa6 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/48 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/48 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,536] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x11d zxid:0xa9 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/31 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/31 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,542] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x120 zxid:0xac txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/18 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/18 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,548] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x123 zxid:0xaf txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/19 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/19 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,553] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x126 zxid:0xb2 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/12 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/12 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,562] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x129 zxid:0xb5 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/46 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/46 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,586] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x12f zxid:0xb8 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/43 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/43 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,592] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x132 zxid:0xbb txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/1 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/1 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,603] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x135 zxid:0xbe txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/26 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/26 (org.apache.zookeeper.server.PrepRequestProcessor)
[2016-11-28 12:12:28,611] INFO Got user-level KeeperException when processing sessionid:0x158aad4a3b30000 type:create cxid:0x138 zxid:0xc1 txntype:-1 reqpath:n/a Error Path:/brokers/topics/__consumer_offsets/partitions/30 Error:KeeperErrorCode = NoNode for /brokers/topics/__consumer_offsets/partitions/30 (org.apache.zookeeper.server.PrepRequestProcessor)
